word,male,female
ci-,3.14865e-06,1.3090599999999998e-06
coaching,3.14865e-06,1.3090599999999998e-06
distribution,3.14865e-06,1.3090599999999998e-06
fad,3.14865e-06,1.3090599999999998e-06
intent,4.821360000000001e-06,2.4641099999999997e-06
ally,3.837410000000001e-06,1.77108e-06
mathematics,3.837410000000001e-06,1.77108e-06
industries,6.59248e-06,3.7731699999999997e-06
cali-,2.16469e-06,6.93032e-07
competent,2.16469e-06,6.93032e-07
societal,2.16469e-06,6.93032e-07
unannounced,2.16469e-06,6.93032e-07
amongst,6.4940800000000005e-06,3.69617e-06
wide,2.00726e-05,1.48617e-05
armed,1.02331e-05,6.6223e-06
basic,4.43762e-05,3.64227e-05
inspection,4.72297e-06,2.38711e-06
press,2.20405e-05,1.65558e-05
blocks,2.0171e-05,1.4938700000000001e-05
ton,1.43657e-05,1.00105e-05
alto,1.47593e-06,3.08014e-07
ambiguous,1.47593e-06,3.08014e-07
arc,1.47593e-06,3.08014e-07
bing,1.47593e-06,3.08014e-07
cooper,1.47593e-06,3.08014e-07
giver,1.47593e-06,3.08014e-07
guinness,1.47593e-06,3.08014e-07
sal,1.47593e-06,3.08014e-07
substantially,1.47593e-06,3.08014e-07
contribution,2.5582699999999997e-06,9.240420000000001e-07
drier,2.5582699999999997e-06,9.240420000000001e-07
entity,2.5582699999999997e-06,9.240420000000001e-07
gainesville,2.5582699999999997e-06,9.240420000000001e-07
pistons,2.5582699999999997e-06,9.240420000000001e-07
armenia,7.87161e-07,0.0
boars,7.87161e-07,0.0
chic-,7.87161e-07,0.0
chlorine,7.87161e-07,0.0
chopsticks,7.87161e-07,0.0
conceivably,7.87161e-07,0.0
dahmer,7.87161e-07,0.0
disperse,7.87161e-07,0.0
djing,7.87161e-07,0.0
dysentery,7.87161e-07,0.0
elec-,7.87161e-07,0.0
expos,7.87161e-07,0.0
fruitcake,7.87161e-07,0.0
galapagos,7.87161e-07,0.0
gigahertz,7.87161e-07,0.0
gnarly,7.87161e-07,0.0
guitarist,7.87161e-07,0.0
indulgent,7.87161e-07,0.0
knucklehead,7.87161e-07,0.0
legalization,7.87161e-07,0.0
loyola,7.87161e-07,0.0
m._c._a._s._t.,7.87161e-07,0.0
millet,7.87161e-07,0.0
multiplayer,7.87161e-07,0.0
munising,7.87161e-07,0.0
namaskar,7.87161e-07,0.0
nextel,7.87161e-07,0.0
nsima,7.87161e-07,0.0
profitability,7.87161e-07,0.0
receivers,7.87161e-07,0.0
robotics,7.87161e-07,0.0
sarandon,7.87161e-07,0.0
shaka,7.87161e-07,0.0
tequila,7.87161e-07,0.0
whizz,7.87161e-07,0.0
lifestyle,2.57795e-05,1.97899e-05
backup,1.77111e-06,4.6202100000000003e-07
defenses,1.77111e-06,4.6202100000000003e-07
dylan,1.77111e-06,4.6202100000000003e-07
earl,1.77111e-06,4.6202100000000003e-07
hiya,1.77111e-06,4.6202100000000003e-07
jarred,1.77111e-06,4.6202100000000003e-07
s._u._v.,1.77111e-06,4.6202100000000003e-07
sensational,1.77111e-06,4.6202100000000003e-07
trout,1.77111e-06,4.6202100000000003e-07
'cisco,9.83952e-07,7.70035e-08
character,2.04662e-05,1.51697e-05
contempt,9.83952e-07,7.70035e-08
dynamite,9.83952e-07,7.70035e-08
experimentation,9.83952e-07,7.70035e-08
imposition,9.83952e-07,7.70035e-08
jag,9.83952e-07,7.70035e-08
jupiter,9.83952e-07,7.70035e-08
leveled,9.83952e-07,7.70035e-08
ligaments,9.83952e-07,7.70035e-08
mounted,9.83952e-07,7.70035e-08
push-ups,9.83952e-07,7.70035e-08
quarterbacks,9.83952e-07,7.70035e-08
rec,9.83952e-07,7.70035e-08
russ,9.83952e-07,7.70035e-08
stereos,9.83952e-07,7.70035e-08
utilitarian,9.83952e-07,7.70035e-08
nuke,3.05025e-06,1.23206e-06
concrete,5.903710000000001e-06,3.23415e-06
conditioned,4.52618e-06,2.2331e-06
intend,3.64062e-06,1.61707e-06
nationally,3.64062e-06,1.61707e-06
poisoning,3.64062e-06,1.61707e-06
academy,5.70692e-06,3.08014e-06
given,7.428830000000001e-05,6.37589e-05
warehouse,4.4277800000000005e-06,2.1561e-06
rest,9.7608e-05,8.54739e-05
song,1.36769e-05,9.39443e-06
dayton,5.60852e-06,3.0031400000000004e-06
road,5.7758000000000005e-05,4.85122e-05
forcing,5.51013e-06,2.9261300000000002e-06
relief,5.51013e-06,2.9261300000000002e-06
p._r.,2.95185e-06,1.1550499999999999e-06
er-,2.0663e-06,6.16028e-07
farmer,4.32939e-06,2.0791e-06
goo-,3.54223e-06,1.54007e-06
gov-,2.0663e-06,6.16028e-07
lance,2.0663e-06,6.16028e-07
marketed,2.0663e-06,6.16028e-07
savvy,3.54223e-06,1.54007e-06
faded,2.4598800000000002e-06,8.47039e-07
productivity,2.4598800000000002e-06,8.47039e-07
superpower,2.4598800000000002e-06,8.47039e-07
tivo,2.4598800000000002e-06,8.47039e-07
cams,1.1807399999999998e-06,1.54007e-07
disclosure,1.1807399999999998e-06,1.54007e-07
hassled,1.1807399999999998e-06,1.54007e-07
intramural,1.1807399999999998e-06,1.54007e-07
invariably,1.1807399999999998e-06,1.54007e-07
leon,1.1807399999999998e-06,1.54007e-07
marriott,1.1807399999999998e-06,1.54007e-07
most-,1.1807399999999998e-06,1.54007e-07
quickly,3.63078e-05,2.90303e-05
seoul,1.1807399999999998e-06,1.54007e-07
spacey,1.1807399999999998e-06,1.54007e-07
enemies,8.265190000000001e-06,5.00523e-06
giant,8.56038e-06,5.236239999999999e-06
passengers,8.95396e-06,5.54425e-06
plot,8.265190000000001e-06,5.00523e-06
smith,8.95396e-06,5.54425e-06
exist,1.42673e-05,9.856450000000001e-06
upon,3.3552799999999995e-05,2.65662e-05
century,7.674820000000001e-06,4.54321e-06
mirror,5.31334e-06,2.77213e-06
operations,4.23099e-06,2.00209e-06
roots,5.31334e-06,2.77213e-06
scale,1.58416e-05,1.11655e-05
regard,9.937910000000001e-06,6.31429e-06
aircraft,5.21494e-06,2.6951200000000004e-06
odds,7.28124e-06,4.23519e-06
wi-,1.45625e-05,1.00875e-05
canada,6.523600000000001e-05,5.52885e-05
mob,3.4438300000000004e-06,1.46307e-06
oakland,7.18285e-06,4.15819e-06
whi-,3.4438300000000004e-06,1.46307e-06
madison,7.08445e-06,4.08119e-06
o._j.,1.0331500000000001e-05,6.6223e-06
official,6.9860600000000005e-06,4.00418e-06
mechanic,4.1326e-06,1.92509e-06
peninsula,2.85346e-06,1.07805e-06
shoo,2.85346e-06,1.07805e-06
toronto,1.3086600000000001e-05,8.855409999999999e-06
traditionally,2.85346e-06,1.07805e-06
wells,2.85346e-06,1.07805e-06
moral,1.62352e-05,1.14735e-05
hunting,1.3185e-05,8.93241e-06
nicotine,1.07251e-05,6.93032e-06
recording,3.17816e-05,2.49491e-05
sacramento,1.07251e-05,6.93032e-06
rhode,1.0823499999999999e-05,7.00732e-06
ta-,1.0823499999999999e-05,7.00732e-06
aha,2.3713200000000002e-05,1.78648e-05
ev-,1.8793500000000002e-05,1.36296e-05
immigration,6.69087e-06,3.7731699999999997e-06
key,2.63699e-05,2.0174900000000002e-05
prob-,1.10203e-05,7.161330000000001e-06
corporations,2.4697199999999998e-05,1.87119e-05
immigrants,1.1217000000000001e-05,7.31534e-06
osbornes,1.67272e-06,3.8501800000000004e-07
quincy,1.67272e-06,3.8501800000000004e-07
squad,1.67272e-06,3.8501800000000004e-07
surfing,1.1217000000000001e-05,7.31534e-06
boardwalk,4.0342e-06,1.84808e-06
principle,4.0342e-06,1.84808e-06
roles,4.0342e-06,1.84808e-06
ballpark,2.3614799999999996e-06,7.70035e-07
mountain,2.00726e-05,1.4707700000000002e-05
prohibition,2.3614799999999996e-06,7.70035e-07
swat,2.3614799999999996e-06,7.70035e-07
documents,4.9197600000000005e-06,2.4641099999999997e-06
essential,4.9197600000000005e-06,2.4641099999999997e-06
establish,6.39569e-06,3.54216e-06
stipulation,6.39569e-06,3.54216e-06
attacked,2.02694e-05,1.48617e-05
kicked,1.5448000000000002e-05,1.07805e-05
stepping,6.1989e-06,3.38816e-06
generalization,1.9679e-06,5.39025e-07
u._s._c.,4.821360000000001e-06,2.38711e-06
gaming,3.93581e-06,1.77108e-06
analysts,1.37753e-06,2.31011e-07
atom,1.37753e-06,2.31011e-07
califor-,1.37753e-06,2.31011e-07
coincidentally,1.37753e-06,2.31011e-07
coliseum,1.37753e-06,2.31011e-07
ethan,1.37753e-06,2.31011e-07
gator,1.37753e-06,2.31011e-07
leasing,1.37753e-06,2.31011e-07
rivera,1.37753e-06,2.31011e-07
splinter,1.37753e-06,2.31011e-07
vienna,1.37753e-06,2.31011e-07
warcraft,1.37753e-06,2.31011e-07
franchise,6.1005e-06,3.31115e-06
slaves,2.75506e-06,1.00105e-06
techniques,2.75506e-06,1.00105e-06
anyways,2.69603e-05,2.0636900000000002e-05
cuban,3.2470400000000003e-06,1.3090599999999998e-06
hardcore,3.2470400000000003e-06,1.3090599999999998e-06
used,0.00068365,0.00064991
village,1.24962e-05,8.31638e-06
systems,3.04041e-05,2.36401e-05
capitalism,3.837410000000001e-06,1.69408e-06
under,0.000114434,0.000100875
useful,1.2693e-05,8.47039e-06
tropical,5.805310000000001e-06,3.08014e-06
iraqi,1.86951e-05,1.34756e-05
shot,4.84104e-05,3.97338e-05
absolute,8.65877e-06,5.236239999999999e-06
auto,9.05236e-06,5.54425e-06
messing,8.95396e-06,5.46725e-06
cure,8.56038e-06,5.15924e-06
grant,9.54433e-06,5.92927e-06
whereabouts,8.56038e-06,5.15924e-06
let,0.000639667,0.000606865
palm,9.839520000000001e-06,6.16028e-06
liberals,2.26309e-06,6.93032e-07
opposition,2.26309e-06,6.93032e-07
standpoint,7.97001e-06,4.697219999999999e-06
warrant,2.26309e-06,6.93032e-07
doberman,4.52618e-06,2.1561e-06
trail,7.87161e-06,4.62021e-06
yankee,7.77322e-06,4.54321e-06
d._j.,3.14865e-06,1.23206e-06
dangers,3.73902e-06,1.61707e-06
same,0.00075046,0.000714824
queens,1.7907900000000002e-05,1.27826e-05
benefited,2.65667e-06,9.240420000000001e-07
hooking,2.65667e-06,9.240420000000001e-07
hotel,2.42052e-05,1.81728e-05
ian,2.65667e-06,9.240420000000001e-07
mavericks,2.65667e-06,9.240420000000001e-07
rare,1.80063e-05,1.28596e-05
designed,7.37964e-06,4.23519e-06
model,1.67272e-05,1.1781499999999999e-05
arthur,4.4277800000000005e-06,2.0791e-06
date,5.5691699999999994e-05,4.62791e-05
coming,0.000245693,0.00022538900000000002
ideal,1.70224e-05,1.20126e-05
journalist,3.64062e-06,1.54007e-06
aspect,2.8928200000000002e-05,2.2254e-05
no-one,5.31334e-06,2.6951200000000004e-06
bicycling,4.32939e-06,2.00209e-06
process,4.4081e-05,3.57296e-05
waves,4.32939e-06,2.00209e-06
accord,1.86951e-06,4.6202100000000003e-07
albert,1.86951e-06,4.6202100000000003e-07
dow,1.86951e-06,4.6202100000000003e-07
whipped,1.86951e-06,4.6202100000000003e-07
worcester,1.86951e-06,4.6202100000000003e-07
cricket,6.78927e-06,3.7731699999999997e-06
architecture,3.05025e-06,1.1550499999999999e-06
beaten,3.05025e-06,1.1550499999999999e-06
pier,3.05025e-06,1.1550499999999999e-06
ri-,1.42673e-05,9.70244e-06
widely,3.05025e-06,1.1550499999999999e-06
contractors,1.57432e-06,3.08014e-07
establishing,1.57432e-06,3.08014e-07
jacked,1.57432e-06,3.08014e-07
libertarian,1.57432e-06,3.08014e-07
pablo,1.57432e-06,3.08014e-07
pleasure,1.21026e-05,7.93136e-06
pseudo,1.57432e-06,3.08014e-07
revenues,1.57432e-06,3.08014e-07
somalia,1.57432e-06,3.08014e-07
stunning,1.57432e-06,3.08014e-07
thugs,1.57432e-06,3.08014e-07
translated,1.57432e-06,3.08014e-07
occur,6.69087e-06,3.69617e-06
thousands,2.66651e-05,2.02519e-05
gu-,6.4940800000000005e-06,3.54216e-06
legislation,6.4940800000000005e-06,3.54216e-06
sentiment,4.23099e-06,1.92509e-06
i._b._m.,5.11655e-06,2.54112e-06
acquire,2.5582699999999997e-06,8.47039e-07
crime,3.4044699999999996e-05,2.67202e-05
intake,2.5582699999999997e-06,8.47039e-07
gospel,3.54223e-06,1.46307e-06
hang,7.96017e-05,6.81481e-05
crew,6.39569e-06,3.46516e-06
bonk,8.85556e-07,0.0
consoles,8.85556e-07,0.0
d'ya,8.85556e-07,0.0
decisive,8.85556e-07,0.0
exxon,8.85556e-07,0.0
faire,8.85556e-07,0.0
farrell,8.85556e-07,0.0
flynt,8.85556e-07,0.0
goldenseal,8.85556e-07,0.0
hawking,8.85556e-07,0.0
incursions,8.85556e-07,0.0
kelp,8.85556e-07,0.0
laissez,8.85556e-07,0.0
matan,8.85556e-07,0.0
messengers,8.85556e-07,0.0
noam,8.85556e-07,0.0
opponents,8.85556e-07,0.0
reece,8.85556e-07,0.0
snyder,8.85556e-07,0.0
stefan,8.85556e-07,0.0
surya,8.85556e-07,0.0
zeppelin,8.85556e-07,0.0
debates,2.16469e-06,6.16028e-07
devon,1.08235e-06,7.70035e-08
eas-,2.16469e-06,6.16028e-07
evolve,2.16469e-06,6.16028e-07
fro-,2.16469e-06,6.16028e-07
gregory,2.16469e-06,6.16028e-07
l._a._n.,1.08235e-06,7.70035e-08
lag,1.08235e-06,7.70035e-08
launching,1.08235e-06,7.70035e-08
lester,1.08235e-06,7.70035e-08
offbeat,1.08235e-06,7.70035e-08
roswell,1.08235e-06,7.70035e-08
sevens,1.08235e-06,7.70035e-08
sheldon,1.08235e-06,7.70035e-08
watson,1.08235e-06,7.70035e-08
xavier,1.08235e-06,7.70035e-08
empire,6.29729e-06,3.38816e-06
po-,6.29729e-06,3.38816e-06
elections,5.01815e-06,2.4641099999999997e-06
partially,5.01815e-06,2.4641099999999997e-06
ad,1.80063e-05,1.27826e-05
unique,1.3185e-05,8.778399999999999e-06
tennis,4.54586e-05,3.68847e-05
complex,1.32833e-05,8.855409999999999e-06
bullets,2.95185e-06,1.07805e-06
capitalist,2.95185e-06,1.07805e-06
midtown,2.95185e-06,1.07805e-06
russia,2.63699e-05,1.99439e-05
buffalo,1.3381700000000001e-05,8.93241e-06
neighborhoods,9.15075e-06,5.54425e-06
prevent,4.23099e-05,3.40356e-05
engineer,1.01347e-05,6.31429e-06
practical,1.00363e-05,6.23729e-06
score,1.00363e-05,6.23729e-06
downtown,2.9912099999999998e-05,2.3024100000000002e-05
nothing,0.00032864,0.00030470299999999997
si-,8.65877e-06,5.15924e-06
unstable,3.4438300000000004e-06,1.3860600000000001e-06
wound,1.02331e-05,6.391289999999999e-06
crash,1.36769e-05,9.16342e-06
skeptical,6.00211e-06,3.15714e-06
passenger,4.821360000000001e-06,2.31011e-06
living,0.000255434,0.000234322
bat,1.13154e-05,7.23833e-06
creatine,1.27914e-06,1.54007e-07
deregulation,1.27914e-06,1.54007e-07
economists,1.27914e-06,1.54007e-07
gilbert,1.27914e-06,1.54007e-07
m._p.s,1.27914e-06,1.54007e-07
nonprofit,1.27914e-06,1.54007e-07
porsche,1.27914e-06,1.54007e-07
provide,2.0958200000000002e-05,1.5246700000000001e-05
screener,1.27914e-06,1.54007e-07
steadily,1.27914e-06,1.54007e-07
syndication,1.27914e-06,1.54007e-07
knife,1.14138e-05,7.31534e-06
con-,1.42673e-05,9.625439999999999e-06
shiites,2.4598800000000002e-06,7.70035e-07
additional,7.57643e-06,4.3122e-06
position,4.81152e-05,3.91948e-05
everyone,0.00020643299999999998,0.000187427
vote,4.22115e-05,3.38816e-05
consequence,3.34544e-06,1.3090599999999998e-06
controlling,7.37964e-06,4.15819e-06
convinced,7.37964e-06,4.15819e-06
explosion,3.34544e-06,1.3090599999999998e-06
latino,3.34544e-06,1.3090599999999998e-06
californian,2.85346e-06,1.00105e-06
champion,2.85346e-06,1.00105e-06
debatable,1.77111e-06,3.8501800000000004e-07
drummer,1.77111e-06,3.8501800000000004e-07
fundamentalists,1.77111e-06,3.8501800000000004e-07
kent,1.77111e-06,3.8501800000000004e-07
wesley,1.77111e-06,3.8501800000000004e-07
humanity,4.62457e-06,2.1561e-06
i._t.,4.62457e-06,2.1561e-06
mo-,2.03678e-05,1.4707700000000002e-05
snake,1.24962e-05,8.16237e-06
threats,1.65304e-05,1.14735e-05
orange,2.9125e-05,2.2254e-05
aluminum,2.0663e-06,5.39025e-07
combination,1.27914e-05,8.39338e-06
domesticated,2.0663e-06,5.39025e-07
heights,6.9860600000000005e-06,3.85018e-06
leo,2.0663e-06,5.39025e-07
chick,6.887660000000001e-06,3.7731699999999997e-06
unlikely,3.837410000000001e-06,1.61707e-06
python,4.52618e-06,2.0791e-06
rate,4.74265e-05,3.8501800000000005e-05
drum,3.2470400000000003e-06,1.23206e-06
phd,6.69087e-06,3.61917e-06
means,9.96743e-05,8.647499999999999e-05
abuses,1.47593e-06,2.31011e-07
bastard,1.47593e-06,2.31011e-07
brent,1.47593e-06,2.31011e-07
comparatively,1.47593e-06,2.31011e-07
gerald,1.47593e-06,2.31011e-07
mos-,1.47593e-06,2.31011e-07
parachute,1.47593e-06,2.31011e-07
waterfront,1.47593e-06,2.31011e-07
yield,1.47593e-06,2.31011e-07
latin,6.59248e-06,3.54216e-06
paranoia,2.75506e-06,9.240420000000001e-07
darryl,2.3614799999999996e-06,6.93032e-07
define,1.04299e-05,6.4683e-06
purpose,2.9813700000000002e-05,2.2793e-05
strictly,1.0331500000000001e-05,6.391289999999999e-06
directly,2.72555e-05,2.05599e-05
internationally,5.21494e-06,2.54112e-06
korean,9.15075e-06,5.46725e-06
outdoor,5.98243e-05,4.96673e-05
spin,9.24915e-06,5.54425e-06
driven,1.0823499999999999e-05,6.77631e-06
raw,1.11187e-05,7.00732e-06
apply,2.2532499999999998e-05,1.64788e-05
bombs,2.14501e-05,1.5554700000000002e-05
leagues,8.65877e-06,5.08223e-06
recently,9.7608e-05,8.44729e-05
bacteria,4.32939e-06,1.92509e-06
cafe,4.32939e-06,1.92509e-06
concept,2.5582699999999998e-05,1.90969e-05
existence,4.32939e-06,1.92509e-06
experiences,2.03678e-05,1.4630699999999999e-05
up,0.00252,0.00245125
whole,0.0005893869999999999,0.00055635
carbon,3.14865e-06,1.1550499999999999e-06
technique,3.14865e-06,1.1550499999999999e-06
tho-,8.265190000000001e-06,4.77422e-06
obligated,3.64062e-06,1.46307e-06
instrument,5.01815e-06,2.38711e-06
outta,2.95185e-05,2.2485e-05
piss,5.01815e-06,2.38711e-06
procedure,5.01815e-06,2.38711e-06
connecticut,2.4008400000000002e-05,1.77108e-05
methods,4.23099e-06,1.84808e-06
simply,2.19421e-05,1.59397e-05
sector,6.00211e-06,3.08014e-06
analyze,7.674820000000001e-06,4.3122e-06
minneapolis,1.27914e-05,8.31638e-06
k-,2.97153e-05,2.2638999999999998e-05
peoples,7.57643e-06,4.23519e-06
andre,1.9679e-06,4.6202100000000003e-07
collective,1.9679e-06,4.6202100000000003e-07
diamonds,1.9679e-06,4.6202100000000003e-07
distractions,2.65667e-06,8.47039e-07
offshore,1.9679e-06,4.6202100000000003e-07
pissing,1.9679e-06,4.6202100000000003e-07
operating,4.9197600000000005e-06,2.31011e-06
chief,5.903710000000001e-06,3.0031400000000004e-06
efficient,5.903710000000001e-06,3.0031400000000004e-06
jog,7.478030000000001e-06,4.15819e-06
tension,5.903710000000001e-06,3.0031400000000004e-06
carpenter,1.67272e-06,3.08014e-07
individual,3.86693e-05,3.0493400000000002e-05
outstanding,3.05025e-06,1.07805e-06
piranha,1.67272e-06,3.08014e-07
superman,1.67272e-06,3.08014e-07
t._n._t.,1.67272e-06,3.08014e-07
winning,1.57432e-05,1.07035e-05
hilary,2.26309e-06,6.16028e-07
semesters,2.26309e-06,6.16028e-07
sponsorship,2.26309e-06,6.16028e-07
wo-,1.63336e-05,1.11655e-05
britain,9.937910000000001e-06,6.006280000000001e-06
cap,9.839520000000001e-06,5.92927e-06
concert,1.01347e-05,6.16028e-06
controlled,1.00363e-05,6.08328e-06
early,8.59974e-05,7.34614e-05
elected,1.01347e-05,6.16028e-06
neil,3.4438300000000004e-06,1.3090599999999998e-06
dives,9.83952e-07,0.0
dukes,9.83952e-07,0.0
exploration,1.1807399999999998e-06,7.70035e-08
hump,9.83952e-07,0.0
keg,1.1807399999999998e-06,7.70035e-08
libertarians,9.83952e-07,0.0
mandar,1.1807399999999998e-06,7.70035e-08
mathematical,1.1807399999999998e-06,7.70035e-08
multimedia,1.1807399999999998e-06,7.70035e-08
oxide,1.1807399999999998e-06,7.70035e-08
soho,1.1807399999999998e-06,7.70035e-08
soviets,9.83952e-07,0.0
starcraft,9.83952e-07,0.0
structural,9.83952e-07,0.0
yeha,9.83952e-07,0.0
false,1.1905799999999999e-05,7.54635e-06
waiters,4.62457e-06,2.0791e-06
lebron,2.5582699999999997e-06,7.70035e-07
processor,2.5582699999999997e-06,7.70035e-07
stereo,2.5582699999999997e-06,7.70035e-07
clint,2.95185e-06,1.00105e-06
stanford,3.93581e-06,1.61707e-06
do-,2.65667e-05,1.97899e-05
style,2.13518e-05,1.53237e-05
cells,8.1668e-06,4.62021e-06
european,1.3185e-05,8.54739e-06
acoustic,1.37753e-06,1.54007e-07
arse,3.34544e-06,1.23206e-06
differences,1.75143e-05,1.20896e-05
factions,3.34544e-06,1.23206e-06
minor,1.89903e-05,1.33216e-05
perverse,1.37753e-06,1.54007e-07
whoever,4.43762e-05,3.54216e-05
astoria,2.16469e-06,5.39025e-07
cock,1.86951e-06,3.8501800000000004e-07
laborer,1.86951e-06,3.8501800000000004e-07
morocco,2.16469e-06,5.39025e-07
princeton,1.86951e-06,3.8501800000000004e-07
skilled,5.21494e-06,2.4641099999999997e-06
tommy,3.837410000000001e-06,1.54007e-06
constitution,6.1989e-06,3.15714e-06
coleman,2.85346e-06,9.240420000000001e-07
occasional,6.1005e-06,3.08014e-06
castro,2.4598800000000002e-06,6.93032e-07
dodger,2.4598800000000002e-06,6.93032e-07
reelected,2.4598800000000002e-06,6.93032e-07
remaining,2.4598800000000002e-06,6.93032e-07
troy,2.4598800000000002e-06,6.93032e-07
ulterior,2.4598800000000002e-06,6.93032e-07
x._p.,2.4598800000000002e-06,6.93032e-07
potentially,7.28124e-06,3.92718e-06
raleigh,4.32939e-06,1.84808e-06
enterprise,3.2470400000000003e-06,1.1550499999999999e-06
straightforward,3.2470400000000003e-06,1.1550499999999999e-06
turkish,3.2470400000000003e-06,1.1550499999999999e-06
buildings,3.3847900000000005e-05,2.60272e-05
lakes,1.04299e-05,6.31429e-06
on-,1.06267e-05,6.4683e-06
bruno,1.57432e-06,2.31011e-07
ghana,1.57432e-06,2.31011e-07
guerilla,1.57432e-06,2.31011e-07
lucas,1.57432e-06,2.31011e-07
peop-,1.2004200000000001e-05,7.54635e-06
ho-,2.28277e-05,1.64788e-05
editing,4.9197600000000005e-06,2.2331e-06
goldfish,9.24915e-06,5.39025e-06
laptops,4.9197600000000005e-06,2.2331e-06
playstation,9.05236e-06,5.236239999999999e-06
role,3.0896100000000004e-05,2.34091e-05
primary,8.855560000000001e-06,5.08223e-06
arts,1.92855e-05,1.34756e-05
ronald,2.75506e-06,8.47039e-07
arcade,4.821360000000001e-06,2.1561e-06
toby,3.14865e-06,1.07805e-06
ways,0.000118665,0.000103416
fernando,5.60852e-06,2.6951200000000004e-06
google,6.69087e-06,3.46516e-06
photography,8.36359e-06,4.697219999999999e-06
challenge,1.97774e-05,1.3860599999999999e-05
jared,2.0663e-06,4.6202100000000003e-07
rickles,2.0663e-06,4.6202100000000003e-07
tour,1.43657e-05,9.39443e-06
civilians,5.51013e-06,2.6181199999999997e-06
hardware,4.72297e-06,2.0791e-06
lend,2.3614799999999996e-06,6.16028e-07
inflation,7.97001e-06,4.389199999999999e-06
aspirin,3.54223e-06,1.3090599999999998e-06
sp-,7.87161e-06,4.3122e-06
despite,5.411730000000001e-06,2.54112e-06
newark,5.411730000000001e-06,2.54112e-06
gators,1.77111e-06,3.08014e-07
harold,1.77111e-06,3.08014e-07
kwon,1.77111e-06,3.08014e-07
spun,1.77111e-06,3.08014e-07
truman,1.77111e-06,3.08014e-07
wealth,7.77322e-06,4.23519e-06
bi-,4.62457e-06,2.00209e-06
producing,4.62457e-06,2.00209e-06
happens,0.000155464,0.000137759
im-,7.57643e-06,4.08119e-06
session,5.31334e-06,2.4641099999999997e-06
antonio,1.1217000000000001e-05,6.85331e-06
context,1.0921900000000001e-05,6.6223e-06
credibility,2.65667e-06,7.70035e-07
figures,1.2004200000000001e-05,7.46934e-06
guards,1.0331500000000001e-05,6.16028e-06
proposition,2.65667e-06,7.70035e-07
youngster,2.65667e-06,7.70035e-07
irish,1.22994e-05,7.70035e-06
laptop,1.22994e-05,7.70035e-06
fishing,2.96169e-05,2.2177e-05
pursuing,4.52618e-06,1.92509e-06
possibility,1.95806e-05,1.36296e-05
act-,9.64273e-06,5.6212600000000005e-06
decade,3.93581e-06,1.54007e-06
notion,3.93581e-06,1.54007e-06
workout,1.32833e-05,8.47039e-06
arab,1.82031e-05,1.24746e-05
hispanic,1.3381700000000001e-05,8.54739e-06
campus,2.3713200000000002e-05,1.7094799999999998e-05
excellent,3.9161299999999994e-05,3.0493400000000002e-05
greater,1.36769e-05,8.778399999999999e-06
ed,1.37753e-05,8.855409999999999e-06
tony,9.15075e-06,5.236239999999999e-06
p-,6.907340000000001e-05,5.73676e-05
mitch,1.27914e-06,7.70035e-08
squid,1.27914e-06,7.70035e-08
stalin,1.27914e-06,7.70035e-08
bandwidth,1.08235e-06,0.0
canoga,1.08235e-06,0.0
cha,1.08235e-06,0.0
condo,5.11655e-06,2.31011e-06
elk,1.08235e-06,0.0
flyers,7.08445e-06,3.69617e-06
logic,5.11655e-06,2.31011e-06
shea,1.08235e-06,0.0
stimulus,1.08235e-06,0.0
treasury,1.08235e-06,0.0
yadda,1.08235e-06,0.0
blind,2.1548500000000002e-05,1.5246700000000001e-05
about,0.0039606,0.0038682
backed,5.903710000000001e-06,2.8491300000000004e-06
token,8.757170000000001e-06,4.92823e-06
italy,1.47593e-05,9.625439999999999e-06
particular,8.22584e-05,6.93802e-05
singapore,2.95185e-06,9.240420000000001e-07
abso-,2.26309e-06,5.39025e-07
opponent,2.26309e-06,5.39025e-07
acting,2.85346e-05,2.1176e-05
homosexual,3.34544e-06,1.1550499999999999e-06
rod,3.34544e-06,1.1550499999999999e-06
g._m.,1.9679e-06,3.8501800000000004e-07
goalie,1.9679e-06,3.8501800000000004e-07
juries,1.9679e-06,3.8501800000000004e-07
rifles,1.9679e-06,3.8501800000000004e-07
ballistic,1.47593e-06,1.54007e-07
cyclical,1.47593e-06,1.54007e-07
s._w._a._t.,1.47593e-06,1.54007e-07
profit,2.0761399999999997e-05,1.45537e-05
justin,4.32939e-06,1.77108e-06
partners,3.3356000000000004e-05,2.53342e-05
undergrad,8.265190000000001e-06,4.54321e-06
malone,2.5582699999999997e-06,6.93032e-07
sell,7.694499999999999e-05,6.4452e-05
tend,0.00010095300000000001,8.655200000000001e-05
weights,2.10566e-05,1.4784700000000001e-05
you've,0.00031948899999999995,0.000293383
earlier,4.89024e-05,3.90408e-05
party,5.3034999999999996e-05,4.2737e-05
regime,1.16106e-05,7.08432e-06
stationed,1.16106e-05,7.08432e-06
label,5.60852e-06,2.6181199999999997e-06
likewise,4.23099e-06,1.69408e-06
skill,1.3086600000000001e-05,8.239380000000001e-06
chicks,4.821360000000001e-06,2.0791e-06
alternative,1.3381700000000001e-05,8.47039e-06
legitimate,1.02331e-05,6.006280000000001e-06
domestic,9.937910000000001e-06,5.77526e-06
jazz,9.937910000000001e-06,5.77526e-06
samuel,1.67272e-06,2.31011e-07
socioeconomic,1.67272e-06,2.31011e-07
